basket_id,items
11652,ramen
11653,"driedfish, fruitvegetables, bottledfoods, ketchupandmayoneise, tomato/plum/melon"
11654,softdrinks
11655,minorcereals
11656,"cheese/butter, chilledseafood, snacks, cooky/cakes"
11657,"chilledagriculturalproducts, otherseafoods, seasonings, bakery"
11658,softdrinks
11659,otherreadymadefoods
11660,pear/kiwi/grape
11661,pre-processedsnacks
11662,"mushrooms, softdrinks, importedbeef"
11663,softdrinks
11664,strawberry/peach/
11665,ramen
11666,softdrinks
11667,"fermentedmilk, snacks, cooky/cakes, otherbeverages, harddrinks, instantfoods"
11668,fruitvegetables
11669,koreanpork
11670,snacks
11671,chilledagriculturalproducts
11672,"milk, cheese/butter, bottledfoods, kitchen/housedetergents"
11673,"milk, tea"
11674,"snacks, cooky/cakes, bottledfoods"
11675,livefish
11676,otherlivefish
11677,milk
11678,"ready-madesidedishes, ramen, rootvegetables, beans, dryfruits"
11679,"cheese/butter, frozendumpling, chilledlivestock, tomato/plum/melon"
11680,milk
11681,banana/importedfruits
11682,tea
11683,"fermentedmilk, candy-gum, softdrinks"
11684,"ramen, instantfoods, cosmetics"
11685,pear/kiwi/grape
11686,"frozendumpling, ramen, wastepapers"
11687,processedlivefish
11688,"cooky/cakes, beans, mushrooms"
11689,"fruitvegetables, mushrooms, tea"
11690,beans
11691,"ramen, snacks"
11692,"ramen, otherbeverages, harddrinks"
11693,driedfish
11694,"chilleddairymilks, fermentedmilk, chilledlivestock, ramen, eidbleherbs, softdrinks, mandarinorange/watermelonandotherfruits, koreanpork, koreanbeef"
11695,strawberry/peach/
11696,softdrinks
11697,processeddryfoods
11698,"lattuce, hairproducts"
11699,koreanchicken
11700,beans
11701,harddrinks
11702,"chilledseafood, bakery, rootvegetables, chinesecabbages, wildvegetables, mushrooms"
11703,"beans, kitchen/housedetergents"
11704,chilleddairymilks
11705,"minorcereals, kitchen/housedetergents, banana/importedfruits"
11706,"bottledfoods, seasonedmeat"
11707,"eidbleherbs, koreanpork"
11708,beans
11709,strawberry/peach/
11710,"chocolete, cooky/cakes"
11711,ready-mademeals
11712,laundrydetergent
11713,kitchen/housedetergents
11714,"lattuce, seasonings"
11715,"otherreadymadefoods, mushrooms, softdrinks, banana/importedfruits, koreanpork"
11716,"driedfish, pear/kiwi/grape, tomato/plum/melon"
11717,softdrinks
11718,othervegetables
11719,snacks
11720,cheese/butter
11721,cooky/cakes
11722,rootvegetables
11723,chilledlivestock
11724,ketchupandmayoneise
11725,babyproducts
11726,fermentedmilk
11727,"lattuce, harddrinks, tomato/plum/melon"
11728,"noodles, ramen"
11729,icecream
11730,"pre-processedsnacks, cooky/cakes, beans"
11731,"fermentedmilk, milk, mushrooms, wastepapers, apple/sweetmelon"
11732,"snacks, softdrinks"
11733,"icecream, ramen"
11734,"pre-processedsnacks, pre-processedmeals"
11735,koreanpork
11736,fruitvegetables
11737,ready-madesnacks
11738,"softdrinks, banana/importedfruits"
11739,"ketchupandmayoneise, koreanchicken"
11740,icecream
11741,"fruitvegetables, apple/sweetmelon"
11742,fermentedmilk
11743,harddrinks
11744,otherlivefish
11745,"dentalproducts, kitchen/housedetergents"
11746,"fermentedmilk, snacks"
11747,pear/kiwi/grape
11748,eidbleherbs
11749,"cooky/cakes, dryfruits"
11750,fruitvegetables
11751,"milk, otherlivefish, wastepapers, apple/sweetmelon"
11752,"eidbleherbs, otherbeverages"
11753,"othervegetables, beans"
11754,harddrinks
11755,chilleddairymilks
11756,pear/kiwi/grape
11757,"chinesecabbages, beans"
11758,"chillednoodles, banana/importedfruits"
11759,"fermentedmilk, chillednoodles"
11760,fermentedmilk
11761,fruitvegetables
11762,icecream
11763,eidbleherbs
11764,"icecream, koreanchicken"
11765,"otherbeverages, strawberry/peach/"
11766,"harddrinks, bottledfoods"
11767,"noodles, fruitvegetables, lattuce, instantfoods, snacks, chinesecabbages, snacks, seasonedmeat"
11768,"fruitvegetables, rootvegetables, eidbleherbs, coffee"
11769,ramen
11770,milk
11771,eidbleherbs
11772,rootvegetables
11773,milk
11774,icecream
11775,"cooky/cakes, fruitvegetables, eidbleherbs, importedpork"
11776,cooky/cakes
11777,"cheese/butter, snacks, softdrinks"
11778,icecream
11779,harddrinks
11780,icecream
11781,beans
11782,"fermentedmilk, koreanpork"
11783,ramen
11784,fermentedmilk
11785,"importedbeef, mushrooms"
11786,"otherlivefish, koreanchicken"
11787,eggs
11788,otherreadymadefoods
11789,"laundrydetergent, sanitaryproducts"
11790,"noodles, ramen, instantfoods"
11791,"snacks, otherbeverages, harddrinks"
11792,chilledlivestock
11793,banana/importedfruits
11794,milk
11795,eggs
11796,"chilledagriculturalproducts, pear/kiwi/grape"
11797,"icecream, snacks, otherbeverages, softdrinks, harddrinks"
11798,"soysaucesandpastes, koreanpork"
11799,koreanpork
11800,"fermentedmilk, fruitvegetables"
11801,"bakery, candy-gum"
11802,"milk, chilledlivestock, fruitvegetables, beans"
11803,fermentedmilk
11804,strawberry/peach/
11805,ramen
11806,"chilledlivestock, eggs"
11807,"otherbeverages, harddrinks"
11808,beans
11809,"chilleddairymilks, snacks"
11810,"chilledlivestock, fruitvegetables, ketchupandmayoneise, importedbeef"
11811,coffee
11812,"milk, bakery, ramen"
11813,cooky/cakes
11814,"cheese/butter, chilledseafood, chilledlivestock, eidbleherbs"
11815,"icecream, soysaucesandpastes"
11816,"snacks, chinesecabbages, mushrooms, otherbeverages, softdrinks, koreanbeef"
11817,candy-gum
11818,bottledfoods
11819,koreanpork
11820,"otherbeverages, softdrinks"
11821,"chillednoodles, chilledlivestock, cooky/cakes"
11822,"milk, rootvegetables"
11823,"ready-madesidedishes, pear/kiwi/grape"
11824,"chinesecabbages, koreanbeef"
11825,"ketchupandmayoneise, koreanpork"
11826,othervegetables
11827,ready-madesidedishes
11828,noodles
11829,"fermentedmilk, strawberry/peach/, importedbeef"
11830,otherreadymadefoods
11831,otherseafoods
11832,frozendumpling
11833,cooky/cakes
11834,"ramen, snacks"
11835,chinesecabbages
11836,"milk, chilledlivestock"
11837,hairproducts
11838,"fermentedmilk, lattuce"
11839,chilledagriculturalproducts
11840,"harddrinks, sanitaryproducts, mandarinorange/watermelonandotherfruits"
11841,softdrinks
11842,eidbleherbs
11843,"chilledseafood, snacks, lattuce"
11844,beans
11845,"milk, frozenmeat, snacks, banana/importedfruits"
11846,"milk, koreanchicken, milk"
11847,"fermentedmilk, icecream, cooky/cakes, tomato/plum/melon"
11848,eggs
11849,artificialpowders
11850,softdrinks
11851,seasonedmeat
11852,"pre-processedsnacks, cooky/cakes"
11853,beans
11854,othervegetables
11855,"chilledagriculturalproducts, otherseafoods"
11856,"eggs, eidbleherbs, apple/sweetmelon"
11857,chilledagriculturalproducts
11858,"mushrooms, eidbleherbs, otherbeverages, soysaucesandpastes"
11859,"fruitvegetables, ketchupandmayoneise"
11860,cooky/cakes
11861,"frozendumpling, otherreadymadefoods"
11862,coffee
11863,"chilleddairymilks, harddrinks"
11864,softdrinks
11865,"artificialpowders, apple/sweetmelon"
11866,"snacks, fruitvegetables, beans"
11867,"chillednoodles, ramen, eggs, sweeteners"
11868,tomato/plum/melon
11869,"chilledagriculturalproducts, eggs, softdrinks, banana/importedfruits"
11870,"ramen, strawberry/peach/"
11871,eggs
11872,"milk, snacks"
11873,"fermentedmilk, icecream, lattuce, banana/importedfruits, koreanbeef"
11874,cheese/butter
11875,koreanpork
11876,"chillednoodles, kitchen/housedetergents"
11877,rootvegetables
11878,harddrinks
11879,ready-madesnacks
11880,fermentedmilk
11881,"rootvegetables, lattuce"
11882,snacks
11883,wastepapers
11884,dentalproducts
11885,"eidbleherbs, soysaucesandpastes, apple/sweetmelon"
11886,cooky/cakes
11887,milk
11888,pear/kiwi/grape
11889,fermentedmilk
11890,cookingoil
11891,milk
11892,minorcereals
11893,ramen
11894,otherbeverages
11895,"chillednoodles, chilledlivestock, tomato/plum/melon"
11896,cooky/cakes
11897,"bottledfoods, pre-processedmeals"
11898,banana/importedfruits
11899,snacks
11900,"snacks, beans"
11901,wastepapers
11902,cooky/cakes
11903,fermentedmilk
11904,othervegetables
11905,"milk, chilledlivestock"
11906,ramen
11907,instantfoods
11908,kitchen/housedetergents
11909,pear/kiwi/grape
11910,cooky/cakes
11911,processeddryfoods
11912,"milk, mushrooms, softdrinks"
11913,pear/kiwi/grape
11914,"chilledseafood, fruitvegetables"
11915,"minorcereals, bakery, otherseafoods, beans"
11916,fruitvegetables
11917,"pear/kiwi/grape, koreanchicken"
11918,"seasonings, pear/kiwi/grape"
11919,"milk, fruitvegetables, mushrooms"
11920,beans
11921,"chilleddairymilks, bread, milk"
11922,snacks
11923,snacks
11924,"bakery, ramen, banana/importedfruits"
11925,"chilledlivestock, ramen, snacks, chinesecabbages, eidbleherbs"
11926,"bread, otherlivefish, cookingoil"
11927,banana/importedfruits
11928,"milk, wildvegetables"
11929,"fruitvegetables, artificialpowders, soysaucesandpastes"
11930,"snacks, candy-gum"
11931,"cereals, hairproducts, apple/sweetmelon"
11932,fruitvegetables
11933,tomato/plum/melon
11934,"milk, cereals, softdrinks, ketchupandmayoneise, banana/importedfruits"
11935,"frozendumpling, ramen, eidbleherbs, banana/importedfruits"
11936,harddrinks
11937,cosmetics
11938,soysaucesandpastes
11939,milk
11940,cooky/cakes
11941,importedbeef
11942,chilledseafood
11943,chilleddairymilks
11944,"snacks, eidbleherbs, softdrinks, harddrinks, instantfoods"
11945,"otherlivefish, eggs, strawberry/peach/"
11946,koreanpork
11947,"fruitvegetables, eidbleherbs, tomato/plum/melon"
11948,"rootvegetables, laundrydetergent, sanitaryproducts"
11949,candy-gum
11950,"rootvegetables, harddrinks, ketchupandmayoneise"
11951,"milk, beans, dryfruits"
11952,ready-madesidedishes
11953,chilleddairymilks
11954,banana/importedfruits
11955,"instantfoods, dryfruits, strawberry/peach/"
11956,"milk, rootvegetables, beans, lattuce, softdrinks, bottledfoods"
11957,apple/sweetmelon
11958,othervegetables
11959,fermentedmilk
11960,harddrinks
11961,instantfoods
11962,otherlivefish
11963,strawberry/peach/
11964,"rootvegetables, instantfoods"
11965,cooky/cakes
11966,"fruitvegetables, mushrooms"
11967,"chilledlivestock, driedfish, coffee, seasonings"
11968,cosmetics
11969,"cooky/cakes, fruitvegetables, harddrinks"
11970,otherlivefish
11971,otherreadymadefoods
11972,harddrinks
11973,cooky/cakes
11974,harddrinks
11975,bakery
11976,eidbleherbs
11977,milk
11978,fermentedmilk
11979,banana/importedfruits
11980,"cooky/cakes, mushrooms"
11981,chilledlivestock
11982,"ketchupandmayoneise, koreanbeef"
11983,"bottledfoods, ketchupandmayoneise"
11984,"softdrinks, instantfoods"
11985,"harddrinks, bottledfoods"
11986,strawberry/peach/
11987,cooky/cakes
11988,seasonings
11989,"harddrinks, otherbeverages"
11990,processeddryfoods
11991,"koreanconfectionary, softdrinks, kitchen/housedetergents"
11992,otherlivefish
11993,"chilledseafood, rootvegetables"
11994,harddrinks
11995,banana/importedfruits
11996,snacks
11997,softdrinks
11998,"beans, seasonedmeat"
11999,dentalproducts
12000,fruitvegetables
12001,"chillednoodles, strawberry/peach/"
12002,ramen
12003,softdrinks
12004,softdrinks
12005,"fermentedmilk, otherreadymadefoods, ready-mademeals, koreanbeef"
12006,chilleddairymilks
12007,noodles
12008,lattuce
12009,"eggs, eidbleherbs, soysaucesandpastes, apple/sweetmelon"
12010,otherreadymadefoods
12011,banana/importedfruits
12012,"otherlivefish, fruitvegetables"
12013,koreanchicken
12014,bottledfoods
12015,othervegetables
12016,"mushrooms, eidbleherbs, harddrinks, instantfoods, koreanbeef, seasonedmeat"
12017,eidbleherbs
12018,icecream
12019,chilledlivestock
12020,"koreanbeef, icecream, eidbleherbs, harddrinks, hairproducts, koreanbeef"
12021,"milk, chilledlivestock, otherbeverages"
12022,pear/kiwi/grape
12023,sanitaryproducts
12024,beans
12025,beans
12026,"fermentedmilk, icecream, chilledseafood, snacks, beans, lattuce, instantfoods, strawberry/peach/"
12027,otherlivefish
12028,"snacks, lattuce"
12029,"eidbleherbs, softdrinks"
12030,sanitaryproducts
12031,snacks
12032,"eggs, instantfoods"
12033,"lattuce, banana/importedfruits"
12034,instantfoods
12035,"mushrooms, eidbleherbs, bottledfoods"
12036,eidbleherbs
12037,cereals
12038,"milk, eggs, fruitvegetables"
12039,"chilledlivestock, otherlivefish"
12040,ready-madesnacks
12041,"cheese/butter, beans, eidbleherbs"
12042,"otherreadymadefoods, otherlivefish"
12043,"fermentedmilk, tomato/plum/melon"
12044,"fermentedmilk, othervegetables, softdrinks"
12045,"ready-mademeals, harddrinks"
12046,importedbeef
12047,"rootvegetables, beans, mushrooms, tomato/plum/melon"
12048,banana/importedfruits
12049,fermentedmilk
12050,"milk, cereals"
12051,bakery
12052,"chocolete, chinesecabbages"
12053,fruitvegetables
12054,"otherlivefish, fruitvegetables"
12055,icecream
12056,chilledagriculturalproducts
12057,bottledfoods
12058,"harddrinks, bottledfoods"
12059,"fermentedmilk, bottledfoods"
12060,otherreadymadefoods
12061,icecream
12062,"snacks, softdrinks, instantfoods"
12063,cosmetics
12064,minorcereals
12065,"eggs, banana/importedfruits, seasonedmeat"
12066,"chilledlivestock, otherlivefish, instantfoods"
12067,ramen
12068,"snacks, babyproducts"
12069,chilledlivestock
12070,snacks
12071,othervegetables
12072,harddrinks
12073,softdrinks
12074,"otherreadymadefoods, ready-mademeals"
12075,cereals
12076,milk
12077,cereals
12078,milk
12079,"chillednoodles, bottledfoods, soysaucesandpastes"
12080,"otherbeverages, harddrinks"
12081,"softdrinks, cosmetics"
12082,"processedlivefish, eggs"
12083,"eggs, rootvegetables, tomato/plum/melon"
12084,eidbleherbs
12085,soysaucesandpastes
12086,otherseafoods
12087,"rootvegetables, mushrooms"
12088,"milk, fruitvegetables, bottledfoods"
12089,"milk, cooky/cakes, rootvegetables"
12090,ramen
12091,"cheese/butter, otherlivefish, livefish"
12092,"milk, softdrinks"
12093,maincereals
12094,milk
12095,"ramen, instantfoods, wastepapers, chilledlivestock"
12096,softdrinks
12097,artificialpowders
12098,beans
12099,"milk, mushrooms"
12100,maincereals
12101,"cheese/butter, ramen, bottledfoods"
12102,"otherreadymadefoods, beans"
12103,"chillednoodles, harddrinks"
12104,"chinesecabbages, eidbleherbs"
12105,coffee
12106,"milk, softdrinks"
12107,fermentedmilk
12108,softdrinks
12109,koreanconfectionary
12110,"noodles, soysaucesandpastes, seasonings"
12111,lattuce
12112,"cooky/cakes, eidbleherbs, softdrinks"
12113,milk
12114,mandarinorange/watermelonandotherfruits
12115,"driedfish, eidbleherbs"
12116,"rootvegetables, eidbleherbs, strawberry/peach/, importedbeef"
12117,"beans, strawberry/peach/"
12118,otherlivefish
12119,"fruitvegetables, koreanpork"
12120,"frozendumpling, ramen"
12121,fermentedmilk
12122,"icecream, eidbleherbs, importedbeef"
12123,"fruitvegetables, rootvegetables, eidbleherbs"
12124,"eidbleherbs, pear/kiwi/grape"
12125,chillednoodles
12126,cheese/butter
12127,otherreadymadefoods
12128,milk
12129,"ready-madesidedishes, eggs, fruitvegetables, koreanchicken"
12130,cookingoil
12131,"rootvegetables, eidbleherbs"
12132,instantfoods
12133,sanitaryproducts
12134,banana/importedfruits
12135,"chilledlivestock, ramen, artificialpowders"
12136,"snacks, softdrinks"
12137,othervegetables
12138,chilledlivestock
12139,"chilleddairymilks, fermentedmilk"
12140,cooky/cakes
12141,koreanpork
12142,beans
12143,otherlivefish
12144,hairproducts
12145,snacks
12146,"chilledlivestock, beans"
12147,"milk, ramen"
12148,milk
12149,fruitvegetables
12150,apple/sweetmelon
12151,livefish
12152,beans
12153,instantfoods
12154,harddrinks
12155,"otherreadymadefoods, pear/kiwi/grape"
12156,banana/importedfruits
12157,"otherlivefish, coffee"
12158,bottledfoods
12159,milk
12160,coffee
12161,"instantfoods, apple/sweetmelon"
12162,koreanbeef
12163,"cheese/butter, snacks, eidbleherbs"
12164,otherreadymadefoods
12165,laundrydetergent
12166,minorcereals
12167,instantfoods
12168,koreanpork
12169,koreanpork
12170,otherlivefish
12171,fermentedmilk
12172,cooky/cakes
12173,soysaucesandpastes
12174,snacks
12175,dryfruits
12176,minorcereals
12177,othervegetables
12178,"bottledfoods, instantfoods"
12179,hairproducts
12180,"ramen, beans, apple/sweetmelon"
12181,"ramen, processeddriedfish"
12182,lattuce
12183,softdrinks
12184,"driedfish, fruitvegetables, strawberry/peach/, pear/kiwi/grape"
12185,"milk, ramen"
12186,tomato/plum/melon
12187,"bottledfoods, laundrydetergent"
12188,"fruitvegetables, apple/sweetmelon"
12189,fermentedmilk
12190,beans
12191,bakery
12192,dryfruits
12193,dentalproducts
12194,harddrinks
12195,ketchupandmayoneise
12196,rootvegetables
12197,noodles
12198,milk
12199,"ready-madesnacks, fruitvegetables"
12200,"ramen, bottledfoods"
12201,apple/sweetmelon
12202,"chilleddairymilks, chilledagriculturalproducts, koreanpork"
12203,eidbleherbs
12204,beans
12205,ketchupandmayoneise
12206,chilledagriculturalproducts
12207,otherlivefish
12208,milk
12209,bakery
12210,banana/importedfruits
12211,bakery
12212,cooky/cakes
12213,otherlivefish
12214,kitchen/housedetergents
12215,sanitaryproducts
12216,ramen
12217,fruitvegetables
12218,"fermentedmilk, icecream, apple/sweetmelon"
12219,"lattuce, bottledfoods"
12220,wastepapers
12221,pear/kiwi/grape
12222,"candy-gum, cosmetics"
12223,"mushrooms, eidbleherbs, softdrinks, wastepapers, banana/importedfruits"
12224,chilledseafood
12225,"fermentedmilk, banana/importedfruits"
12226,chinesecabbages
12227,frozenmeat
12228,"fruitvegetables, beans"
12229,maincereals
12230,softdrinks
12231,"beans, seasonings"
12232,frozenmeat
12233,"cooky/cakes, otherlivefish"
12234,"ramen, otherlivefish, fruitvegetables"
12235,"chilledseafood, sanitaryproducts, pear/kiwi/grape, apple/sweetmelon"
12236,chilleddairymilks
12237,"beans, snacks, eggs, beans, softdrinks"
12238,beans
12239,bakery
12240,"othervegetables, mushrooms"
12241,"cheese/butter, fruitvegetables, rootvegetables, mushrooms"
12242,"otherbeverages, harddrinks, instantfoods"
12243,cooky/cakes
12244,"otherreadymadefoods, lattuce, instantfoods"
12245,cheese/butter
12246,milk
12247,laundrydetergent
12248,"fruitvegetables, rootvegetables, beans"
12249,"chilledagriculturalproducts, chinesecabbages, mushrooms, eidbleherbs, bottledfoods"
12250,"cheese/butter, softdrinks"
12251,softdrinks
12252,softdrinks
12253,"milk, importedbeef"
12254,kitchen/housedetergents
12255,apple/sweetmelon
12256,otherlivefish
12257,"koreanconfectionary, banana/importedfruits"
12258,koreanchicken
12259,"bottledfoods, dentalproducts"
12260,chinesecabbages
12261,bakery
12262,"eidbleherbs, wastepapers, koreanchicken"
12263,chillednoodles
12264,ready-madesidedishes
12265,otherlivefish
12266,otherreadymadefoods
12267,otherlivefish
12268,frozendumpling
12269,"minorcereals, wastepapers, mandarinorange/watermelonandotherfruits"
12270,fermentedmilk
12271,koreanchicken
12272,seasonings
12273,"snacks, fruitvegetables, otherbeverages, softdrinks"
12274,eggs
12275,"icecream, ramen, instantfoods"
12276,"icecream, snacks"
12277,fermentedmilk
12278,milk
12279,ketchupandmayoneise
12280,"rootvegetables, eidbleherbs, harddrinks"
12281,"softdrinks, pear/kiwi/grape"
12282,"fastfoods, cooky/cakes"
12283,bottledfoods
12284,"eidbleherbs, beans, eidbleherbs, pear/kiwi/grape, rootvegetables"
12285,"cereals, strawberry/peach/"
12286,cooky/cakes
12287,driedfish
12288,apple/sweetmelon
12289,fruitvegetables
12290,"fermentedmilk, cooky/cakes, lattuce"
12291,"snacks, cooky/cakes"
12292,"bakery, importedbeef"
12293,"fermentedmilk, ramen"
12294,milk
12295,"milk, otherlivefish"
12296,softdrinks
12297,"snacks, softdrinks"
12298,"snacks, cooky/cakes"
12299,"cheese/butter, frozendumpling, laundrydetergent"
12300,koreanchicken
12301,softdrinks
12302,"laundrydetergent, pear/kiwi/grape"
12303,"lattuce, dryfruits"
12304,"otherbeverages, harddrinks"
12305,eggs
12306,"ready-madesidedishes, othervegetables, chinesecabbages"
12307,"bottledfoods, cosmetics"
12308,"milk, eidbleherbs"
12309,driedfish
12310,"chilledseafood, cooky/cakes, driedfish, otherlivefish, rootvegetables"
12311,milk
12312,chilleddairymilks
12313,processeddryfoods
12314,eidbleherbs
12315,mushrooms
12316,beans
12317,"ready-madesnacks, otherbeverages"
12318,"minorcereals, snacks"
12319,"fermentedmilk, cheese/butter, bakery"
12320,beans
12321,"livefish, beans"
12322,wastepapers
12323,"mushrooms, sanitaryproducts"
12324,ready-mademeals
12325,"candy-gum, otherbeverages, harddrinks, strawberry/peach/, koreanpork, seasonedmeat"
12326,"milk, cooky/cakes"
12327,icecream
12328,"fermentedmilk, softdrinks"
12329,ready-madesnacks
12330,"fermentedmilk, eggs"
12331,"icecream, beans"
12332,apple/sweetmelon
12333,"cooky/cakes, cookingoil"
12334,ready-madesidedishes
12335,"bakery, softdrinks"
12336,icecream
12337,"ready-madesnacks, pre-processedsnacks"
12338,otherreadymadefoods
12339,instantfoods
12340,"chilledlivestock, otherlivefish, eidbleherbs, pear/kiwi/grape"
12341,milk
12342,"rootvegetables, soysaucesandpastes"
12343,"noodles, coffee, ketchupandmayoneise"
12344,eidbleherbs
12345,"eidbleherbs, instantfoods, coffee"
12346,"ready-madesnacks, pre-processedmeals, snacks"
12347,hairproducts
12348,"fermentedmilk, ramen, fruitvegetables"
12349,"chilleddairymilks, beans, harddrinks"
12350,"otherreadymadefoods, wastepapers, koreanbeef"
12351,"rootvegetables, bottledfoods"
12352,"ramen, snacks"
12353,"milk, softdrinks, artificialpowders"
12354,icecream
12355,"rootvegetables, bottledfoods"
12356,koreanchicken
12357,livefish
12358,"icecream, ramen"
12359,eidbleherbs
12360,"fruitvegetables, eidbleherbs"
12361,otherreadymadefoods
12362,"chinesecabbages, lattuce, tomato/plum/melon, koreanbeef"
12363,"mushrooms, koreanbeef"
12364,"fermentedmilk, apple/sweetmelon, othervegetables, koreanbeef"
12365,"eggs, beans, lattuce, sanitaryproducts"
12366,eggs
12367,softdrinks
12368,"cooky/cakes, softdrinks"
12369,"fruitvegetables, eidbleherbs"
12370,candy-gum
12371,"maincereals, beans, mushrooms, bottledfoods, wastepapers, cookingoil"
12372,sweeteners
12373,"bakery, softdrinks, tea, coffee"
12374,"minorcereals, ramen, snacks, pear/kiwi/grape"
12375,apple/sweetmelon
12376,milk
12377,chillednoodles
12378,chilledagriculturalproducts
12379,eidbleherbs
12380,"cheese/butter, softdrinks"
12381,"fermentedmilk, milk, fruitvegetables"
12382,"otherreadymadefoods, ramen, otherlivefish, eggs, cosmetics"
12383,strawberry/peach/
12384,chilledseafood
12385,"fermentedmilk, pear/kiwi/grape"
12386,icecream
12387,"otherlivefish, seasonings"
12388,tea
12389,koreanpork
12390,fermentedmilk
12391,dentalproducts
12392,"processedlivefish, laundrydetergent"
12393,cheese/butter
12394,"fermentedmilk, milk, cooky/cakes, softdrinks"
12395,wastepapers
12396,chilledlivestock
12397,"chillednoodles, rootvegetables"
12398,mushrooms
12399,frozendumpling
12400,eidbleherbs
12401,"eggs, softdrinks, instantfoods, strawberry/peach/, pear/kiwi/grape"
12402,"ready-madesidedishes, fruitvegetables, harddrinks, processeddryfoods, seasonings, importedbeef"
12403,"noodles, cooky/cakes, fruitvegetables, bottledfoods, importedpork"
12404,"minorcereals, fermentedmilk"
12405,chocolete
12406,"chilledlivestock, laundrydetergent, banana/importedfruits"
12407,"otherbeverages, harddrinks, bottledfoods, laundrydetergent, sweeteners"
12408,"livefish, rootvegetables"
12409,icecream
12410,"eidbleherbs, laundrydetergent, apple/sweetmelon"
12411,"chilledseafood, eidbleherbs"
12412,apple/sweetmelon
12413,banana/importedfruits
12414,koreanbeef
12415,"milk, lattuce"
12416,"othervegetables, soysaucesandpastes"
12417,tomato/plum/melon
12418,"chilledseafood, beans, softdrinks, seasonings"
12419,seasonings
12420,koreanbeef
12421,"mushrooms, eidbleherbs"
12422,"fermentedmilk, chillednoodles, snacks, chinesecabbages, softdrinks, bottledfoods, soysaucesandpastes"
12423,frozendumpling
12424,"milk, icecream, beans, eidbleherbs"
12425,strawberry/peach/
12426,chilledagriculturalproducts
12427,"icecream, chilledagriculturalproducts, tea, coffee, dentalproducts"
12428,"seasonings, koreanbeef"
12429,processeddryfoods
12430,beans
12431,harddrinks
12432,beans
12433,fruitvegetables
12434,milk
12435,"snacks, softdrinks"
12436,"minorcereals, driedfish"
12437,"rootvegetables, eidbleherbs"
12438,tomato/plum/melon
12439,eidbleherbs
12440,harddrinks
12441,softdrinks
12442,"chocolete, softdrinks, strawberry/peach/"
12443,ramen
12444,fruitvegetables
12445,banana/importedfruits
12446,"snacks, cooky/cakes"
12447,livefish
12448,"milk, koreanpork"
12449,beans
12450,chilledlivestock
12451,candy-gum
12452,snacks
12453,chilledseafood
12454,"chillednoodles, noodles, laundrydetergent"
12455,sanitaryproducts
12456,livefish
12457,rootvegetables
12458,"frozendumpling, chilledagriculturalproducts, ramen, soysaucesandpastes"
12459,"cheese/butter, livefish"
12460,beans
12461,harddrinks
12462,ramen
12463,harddrinks
12464,milk
12465,"chilledagriculturalproducts, cooky/cakes"
12466,"ramen, otherlivefish, livefish, mushrooms, importedbeef"
12467,"ramen, bottledfoods"
12468,"milk, chillednoodles"
12469,fermentedmilk
12470,dentalproducts
12471,"minorcereals, otherreadymadefoods, ramen, fruitvegetables, kitchen/housedetergents, cookingoil, seasonings, ketchupandmayoneise, importedbeef"
12472,"beans, cosmetics"
12473,koreanpork
12474,cooky/cakes
12475,milk
12476,minorcereals
12477,beans
12478,fermentedmilk
12479,cooky/cakes
12480,"chilledseafood, snacks, beans"
12481,coffee
12482,"fermentedmilk, chilledagriculturalproducts, fruitvegetables, beans, mushrooms"
12483,mandarinorange/watermelonandotherfruits
12484,livefish
12485,"milk, koreanchicken"
12486,"candy-gum, softdrinks"
12487,"candy-gum, softdrinks, ketchupandmayoneise, apple/sweetmelon"
12488,"rootvegetables, lattuce"
12489,ketchupandmayoneise
12490,snacks
12491,"beans, tea"
12492,"milk, otherseafoods, beans, seasonings"
12493,"milk, hairproducts"
12494,softdrinks
12495,otherlivefish
12496,"bakery, othervegetables, koreanbeef"
12497,"maincereals, cooky/cakes, ketchupandmayoneise"
12498,"mushrooms, koreanbeef"
12499,apple/sweetmelon
12500,"snacks, instantfoods"
12501,"ramen, eggs, tomato/plum/melon"
12502,"beans, harddrinks"
12503,bottledfoods
12504,icecream
12505,"minorcereals, milk, instantfoods, ketchupandmayoneise"
12506,"chilledagriculturalproducts, hairproducts"
12507,"milk, rootvegetables, hairproducts"
12508,"eidbleherbs, koreanbeef"
12509,"fermentedmilk, chilledseafood, livefish, eggs, rootvegetables, lattuce"
12510,"otherreadymadefoods, mandarinorange/watermelonandotherfruits, strawberry/peach/"
12511,otherreadymadefoods
12512,cooky/cakes
12513,"chocolete, cooky/cakes"
12514,"ramen, harddrinks, dentalproducts, babyproducts, seasonings, tomato/plum/melon"
12515,seasonings
12516,rootvegetables
12517,beans
12518,koreanchicken
12519,"chinesecabbages, importedbeef"
12520,"chilledseafood, snacks, otherlivefish, beans, lattuce, banana/importedfruits"
12521,"fermentedmilk, milk, chilledlivestock, fruitvegetables"
12522,cooky/cakes
12523,cookingoil
12524,"eggs, fruitvegetables, rootvegetables, lattuce, wastepapers"
12525,"chillednoodles, otherreadymadefoods, kitchen/housedetergents, pre-processedsnacks, eggs, kitchen/housedetergents"
12526,frozendumpling
12527,apple/sweetmelon
12528,"fermentedmilk, banana/importedfruits"
12529,"cereals, dentalproducts"
12530,otherlivefish
12531,pear/kiwi/grape
12532,"beans, mushrooms"
12533,milk
12534,pear/kiwi/grape
12535,strawberry/peach/
